Unix Time,Open,High,Low,Close,Volume,Formatted Date
1768335528,77.26,77.26,77.26,77.26,3.16400000,13/01/2026 21:18:48
1768335529,77.27,77.27,77.27,77.27,4.04800000,13/01/2026 21:18:49
1768335530,77.28,77.28,77.27,77.27,1.10000000,13/01/2026 21:18:50
1768335531,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:18:51
1768335532,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:18:52
1768335533,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:18:53
1768335534,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:18:54
1768335535,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:18:55
1768335536,77.26,77.26,77.25,77.25,50.00000000,13/01/2026 21:18:56
1768335537,77.25,77.25,77.25,77.25,0.27200000,13/01/2026 21:18:57
1768335538,77.25,77.26,77.25,77.26,19.68800000,13/01/2026 21:18:58
1768335539,77.25,77.25,77.25,77.25,15.43200000,13/01/2026 21:18:59
1768335540,77.25,77.25,77.25,77.25,1.23600000,13/01/2026 21:19:00
1768335541,77.25,77.25,77.25,77.25,4.94400000,13/01/2026 21:19:01
1768335542,77.25,77.25,77.25,77.25,0.00000000,13/01/2026 21:19:02
1768335543,77.24,77.24,77.24,77.24,27.27300000,13/01/2026 21:19:03
1768335544,77.25,77.25,77.25,77.25,0.93100000,13/01/2026 21:19:04
1768335545,77.25,77.25,77.25,77.25,0.60900000,13/01/2026 21:19:05
1768335546,77.24,77.25,77.24,77.25,2.20200000,13/01/2026 21:19:06
1768335547,77.25,77.25,77.25,77.25,4.94400000,13/01/2026 21:19:07
1768335548,77.24,77.24,77.22,77.22,50.00700000,13/01/2026 21:19:08
1768335549,77.23,77.23,77.22,77.22,0.60800000,13/01/2026 21:19:09
1768335550,77.21,77.21,77.21,77.21,2.68100000,13/01/2026 21:19:10
1768335551,77.21,77.21,77.21,77.21,0.45800000,13/01/2026 21:19:11
1768335552,77.21,77.21,77.21,77.21,0.00000000,13/01/2026 21:19:12
1768335553,77.21,77.21,77.21,77.21,0.00000000,13/01/2026 21:19:13
1768335554,77.21,77.21,77.21,77.21,0.00000000,13/01/2026 21:19:14
1768335555,77.21,77.21,77.21,77.21,5.21000000,13/01/2026 21:19:15
1768335556,77.22,77.22,77.22,77.22,0.16700000,13/01/2026 21:19:16
1768335557,77.22,77.22,77.22,77.22,0.00000000,13/01/2026 21:19:17
1768335558,77.22,77.22,77.22,77.22,0.00000000,13/01/2026 21:19:18
1768335559,77.22,77.22,77.22,77.22,0.00000000,13/01/2026 21:19:19
1768335560,77.21,77.22,77.21,77.21,18.66300000,13/01/2026 21:19:20
1768335561,77.21,77.21,77.21,77.21,26.64000000,13/01/2026 21:19:21
1768335562,77.21,77.21,77.21,77.21,7.93500000,13/01/2026 21:19:22
1768335563,77.21,77.21,77.21,77.21,27.43100000,13/01/2026 21:19:23
1768335564,77.21,77.21,77.21,77.21,0.00000000,13/01/2026 21:19:24
1768335565,77.21,77.21,77.20,77.20,15.27200000,13/01/2026 21:19:25
1768335566,77.20,77.20,77.18,77.18,36.56100000,13/01/2026 21:19:26
1768335567,77.18,77.18,77.17,77.18,11.62200000,13/01/2026 21:19:27
1768335568,77.18,77.18,77.18,77.18,7.41600000,13/01/2026 21:19:28
1768335569,77.18,77.18,77.18,77.18,0.00000000,13/01/2026 21:19:29
1768335570,77.18,77.18,77.18,77.18,0.00000000,13/01/2026 21:19:30
1768335571,77.18,77.18,77.18,77.18,0.12800000,13/01/2026 21:19:31
1768335572,77.18,77.18,77.18,77.18,0.00000000,13/01/2026 21:19:32
1768335573,77.18,77.18,77.18,77.18,0.09600000,13/01/2026 21:19:33
1768335574,77.18,77.18,77.18,77.18,0.00000000,13/01/2026 21:19:34
1768335575,77.17,77.17,77.17,77.17,8.10800000,13/01/2026 21:19:35
1768335576,77.16,77.16,77.13,77.13,23.55700000,13/01/2026 21:19:36
1768335577,77.13,77.13,77.10,77.10,38.04600000,13/01/2026 21:19:37
1768335578,77.10,77.10,77.10,77.10,0.00000000,13/01/2026 21:19:38
1768335579,77.11,77.11,77.11,77.11,0.11200000,13/01/2026 21:19:39
1768335580,77.10,77.10,77.07,77.07,45.84000000,13/01/2026 21:19:40
1768335581,77.07,77.07,77.07,77.07,0.00000000,13/01/2026 21:19:41
1768335582,77.08,77.08,77.08,77.08,0.55100000,13/01/2026 21:19:42
1768335583,77.08,77.08,77.08,77.08,0.00000000,13/01/2026 21:19:43
1768335584,77.08,77.08,77.08,77.08,0.00000000,13/01/2026 21:19:44
1768335585,77.07,77.07,77.07,77.07,7.98300000,13/01/2026 21:19:45
1768335586,77.08,77.08,77.07,77.07,29.77100000,13/01/2026 21:19:46
1768335587,77.07,77.07,77.07,77.07,0.00000000,13/01/2026 21:19:47
1768335588,77.07,77.07,77.07,77.07,0.00000000,13/01/2026 21:19:48
1768335589,77.06,77.07,77.03,77.07,385.17500000,13/01/2026 21:19:49
1768335590,77.08,77.09,77.08,77.09,150.19400000,13/01/2026 21:19:50
1768335591,77.10,77.10,77.09,77.09,26.88100000,13/01/2026 21:19:51
1768335592,77.09,77.09,77.09,77.09,0.00000000,13/01/2026 21:19:52
1768335593,77.10,77.10,77.10,77.10,0.34300000,13/01/2026 21:19:53
1768335594,77.11,77.11,77.11,77.11,4.94400000,13/01/2026 21:19:54
1768335595,77.11,77.12,77.11,77.12,5.02100000,13/01/2026 21:19:55
1768335596,77.12,77.12,77.12,77.12,0.18800000,13/01/2026 21:19:56
1768335597,77.12,77.13,77.12,77.13,3.70800000,13/01/2026 21:19:57
1768335598,77.13,77.13,77.13,77.13,0.00000000,13/01/2026 21:19:58
1768335599,77.13,77.13,77.13,77.13,0.15600000,13/01/2026 21:19:59
1768335600,77.13,77.14,77.13,77.14,1.57900000,13/01/2026 21:20:00
1768335601,77.14,77.15,77.14,77.15,1.23600000,13/01/2026 21:20:01
1768335602,77.15,77.15,77.15,77.15,0.00000000,13/01/2026 21:20:02
1768335603,77.15,77.15,77.15,77.15,7.39700000,13/01/2026 21:20:03
1768335604,77.15,77.15,77.15,77.15,0.00000000,13/01/2026 21:20:04
1768335605,77.15,77.15,77.15,77.15,0.00000000,13/01/2026 21:20:05
1768335606,77.15,77.15,77.15,77.15,0.00000000,13/01/2026 21:20:06
1768335607,77.14,77.15,77.14,77.15,19.04800000,13/01/2026 21:20:07
1768335608,77.15,77.15,77.15,77.15,45.94000000,13/01/2026 21:20:08
1768335609,77.16,77.16,77.16,77.16,16.92100000,13/01/2026 21:20:09
1768335610,77.16,77.16,77.16,77.16,0.00000000,13/01/2026 21:20:10
1768335611,77.15,77.15,77.15,77.15,3.67800000,13/01/2026 21:20:11
1768335612,77.15,77.16,77.15,77.16,13.13300000,13/01/2026 21:20:12
1768335613,77.16,77.16,77.16,77.16,6.18000000,13/01/2026 21:20:13
1768335614,77.16,77.16,77.16,77.16,0.00000000,13/01/2026 21:20:14
1768335615,77.15,77.15,77.15,77.15,23.21800000,13/01/2026 21:20:15
1768335616,77.16,77.16,77.15,77.15,34.86400000,13/01/2026 21:20:16
1768335617,77.15,77.15,77.15,77.15,0.00000000,13/01/2026 21:20:17
1768335618,77.15,77.15,77.15,77.15,0.00000000,13/01/2026 21:20:18
1768335619,77.16,77.16,77.16,77.16,0.13000000,13/01/2026 21:20:19
1768335620,77.15,77.16,77.15,77.16,2.41700000,13/01/2026 21:20:20
1768335621,77.16,77.16,77.16,77.16,0.00000000,13/01/2026 21:20:21
1768335622,77.15,77.15,77.14,77.14,30.50100000,13/01/2026 21:20:22
1768335623,77.13,77.13,77.13,77.13,1.23600000,13/01/2026 21:20:23
1768335624,77.13,77.13,77.13,77.13,0.00000000,13/01/2026 21:20:24
1768335625,77.14,77.14,77.14,77.14,9.41100000,13/01/2026 21:20:25
1768335626,77.13,77.13,77.12,77.12,3.25000000,13/01/2026 21:20:26
1768335627,77.12,77.12,77.12,77.12,0.00000000,13/01/2026 21:20:27
1768335628,77.12,77.12,77.12,77.12,0.00000000,13/01/2026 21:20:28
1768335629,77.13,77.13,77.13,77.13,16.95400000,13/01/2026 21:20:29
1768335630,77.12,77.12,77.12,77.12,43.22800000,13/01/2026 21:20:30
1768335631,77.11,77.11,77.10,77.10,1.01400000,13/01/2026 21:20:31
1768335632,77.10,77.10,77.10,77.10,0.00000000,13/01/2026 21:20:32
1768335633,77.10,77.10,77.10,77.10,0.00000000,13/01/2026 21:20:33
1768335634,77.09,77.09,77.09,77.09,0.14600000,13/01/2026 21:20:34
1768335635,77.10,77.10,77.10,77.10,4.71900000,13/01/2026 21:20:35
1768335636,77.10,77.10,77.10,77.10,0.26000000,13/01/2026 21:20:36
1768335637,77.10,77.10,77.10,77.10,6.48000000,13/01/2026 21:20:37
1768335638,77.10,77.10,77.10,77.10,0.00000000,13/01/2026 21:20:38
1768335639,77.10,77.10,77.10,77.10,0.00000000,13/01/2026 21:20:39
1768335640,77.10,77.12,77.10,77.12,54.00300000,13/01/2026 21:20:40
1768335641,77.12,77.12,77.12,77.12,0.00000000,13/01/2026 21:20:41
1768335642,77.12,77.12,77.12,77.12,0.00000000,13/01/2026 21:20:42
1768335643,77.12,77.12,77.12,77.12,0.00000000,13/01/2026 21:20:43
1768335644,77.12,77.12,77.12,77.12,0.00000000,13/01/2026 21:20:44
1768335645,77.12,77.12,77.12,77.12,4.94400000,13/01/2026 21:20:45
1768335646,77.12,77.15,77.12,77.15,57.22400000,13/01/2026 21:20:46
1768335647,77.15,77.15,77.14,77.14,9.49300000,13/01/2026 21:20:47
1768335648,77.14,77.15,77.14,77.15,0.98200000,13/01/2026 21:20:48
1768335649,77.15,77.15,77.15,77.15,0.00000000,13/01/2026 21:20:49
1768335650,77.15,77.16,77.15,77.16,2.17500000,13/01/2026 21:20:50
1768335651,77.16,77.16,77.16,77.16,0.00000000,13/01/2026 21:20:51
1768335652,77.16,77.16,77.16,77.16,0.27500000,13/01/2026 21:20:52
1768335653,77.16,77.16,77.16,77.16,0.00000000,13/01/2026 21:20:53
1768335654,77.16,77.16,77.16,77.16,5.43200000,13/01/2026 21:20:54
1768335655,77.15,77.15,77.15,77.15,3.57200000,13/01/2026 21:20:55
1768335656,77.15,77.15,77.15,77.15,18.45500000,13/01/2026 21:20:56
1768335657,77.16,77.16,77.16,77.16,0.50200000,13/01/2026 21:20:57
1768335658,77.16,77.16,77.16,77.16,3.96200000,13/01/2026 21:20:58
1768335659,77.16,77.16,77.16,77.16,4.94400000,13/01/2026 21:20:59
1768335660,77.16,77.16,77.16,77.16,4.94400000,13/01/2026 21:21:00
1768335661,77.16,77.16,77.16,77.16,1.23600000,13/01/2026 21:21:01
1768335662,77.16,77.17,77.16,77.17,4.00500000,13/01/2026 21:21:02
1768335663,77.18,77.19,77.18,77.19,1.23600000,13/01/2026 21:21:03
1768335664,77.19,77.19,77.19,77.19,1.23600000,13/01/2026 21:21:04
1768335665,77.19,77.19,77.19,77.19,1.23600000,13/01/2026 21:21:05
1768335666,77.19,77.19,77.19,77.19,1.16000000,13/01/2026 21:21:06
1768335667,77.19,77.19,77.19,77.19,0.48800000,13/01/2026 21:21:07
1768335668,77.19,77.19,77.19,77.19,0.00000000,13/01/2026 21:21:08
1768335669,77.19,77.19,77.19,77.19,0.00000000,13/01/2026 21:21:09
1768335670,77.19,77.19,77.19,77.19,0.44900000,13/01/2026 21:21:10
1768335671,77.18,77.18,77.17,77.17,11.96800000,13/01/2026 21:21:11
1768335672,77.16,77.16,77.16,77.16,1.57600000,13/01/2026 21:21:12
1768335673,77.16,77.16,77.16,77.16,0.00000000,13/01/2026 21:21:13
1768335674,77.16,77.16,77.16,77.16,0.65600000,13/01/2026 21:21:14
1768335675,77.16,77.16,77.16,77.16,0.00000000,13/01/2026 21:21:15
1768335676,77.15,77.15,77.15,77.15,2.38800000,13/01/2026 21:21:16
1768335677,77.14,77.14,77.14,77.14,0.54500000,13/01/2026 21:21:17
1768335678,77.14,77.14,77.14,77.14,0.00000000,13/01/2026 21:21:18
1768335679,77.14,77.14,77.14,77.14,0.00000000,13/01/2026 21:21:19
1768335680,77.14,77.14,77.14,77.14,0.45700000,13/01/2026 21:21:20
1768335681,77.14,77.14,77.14,77.14,0.50500000,13/01/2026 21:21:21
1768335682,77.14,77.14,77.14,77.14,0.75900000,13/01/2026 21:21:22
1768335683,77.14,77.14,77.14,77.14,4.94400000,13/01/2026 21:21:23
1768335684,77.14,77.15,77.14,77.15,1.67400000,13/01/2026 21:21:24
1768335685,77.15,77.15,77.15,77.15,2.06200000,13/01/2026 21:21:25
1768335686,77.14,77.14,77.14,77.14,0.46500000,13/01/2026 21:21:26
1768335687,77.14,77.14,77.13,77.13,44.27300000,13/01/2026 21:21:27
1768335688,77.13,77.13,77.13,77.13,0.10400000,13/01/2026 21:21:28
1768335689,77.13,77.13,77.13,77.13,0.00000000,13/01/2026 21:21:29
1768335690,77.14,77.15,77.14,77.15,2.30300000,13/01/2026 21:21:30
1768335691,77.15,77.15,77.15,77.15,0.78000000,13/01/2026 21:21:31
1768335692,77.15,77.15,77.15,77.15,0.00000000,13/01/2026 21:21:32
1768335693,77.16,77.16,77.16,77.16,3.76300000,13/01/2026 21:21:33
1768335694,77.16,77.16,77.16,77.16,0.00000000,13/01/2026 21:21:34
1768335695,77.17,77.17,77.17,77.17,0.54900000,13/01/2026 21:21:35
1768335696,77.16,77.17,77.16,77.16,0.86200000,13/01/2026 21:21:36
1768335697,77.16,77.16,77.15,77.15,55.75400000,13/01/2026 21:21:37
1768335698,77.15,77.15,77.15,77.15,0.00000000,13/01/2026 21:21:38
1768335699,77.15,77.15,77.15,77.15,0.00000000,13/01/2026 21:21:39
1768335700,77.15,77.16,77.15,77.16,0.80500000,13/01/2026 21:21:40
1768335701,77.16,77.16,77.16,77.16,0.60900000,13/01/2026 21:21:41
1768335702,77.16,77.19,77.16,77.19,196.91600000,13/01/2026 21:21:42
1768335703,77.19,77.19,77.19,77.19,0.00000000,13/01/2026 21:21:43
1768335704,77.20,77.20,77.20,77.20,0.82400000,13/01/2026 21:21:44
1768335705,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:21:45
1768335706,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:21:46
1768335707,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:21:47
1768335708,77.20,77.20,77.19,77.19,1.29900000,13/01/2026 21:21:48
1768335709,77.19,77.19,77.19,77.19,0.00000000,13/01/2026 21:21:49
1768335710,77.19,77.19,77.19,77.19,26.73000000,13/01/2026 21:21:50
1768335711,77.20,77.20,77.20,77.20,1.91300000,13/01/2026 21:21:51
1768335712,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:21:52
1768335713,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:21:53
1768335714,77.21,77.22,77.21,77.22,11.41900000,13/01/2026 21:21:54
1768335715,77.22,77.22,77.22,77.22,0.00000000,13/01/2026 21:21:55
1768335716,77.22,77.22,77.22,77.22,0.00000000,13/01/2026 21:21:56
1768335717,77.22,77.22,77.22,77.22,45.74000000,13/01/2026 21:21:57
1768335718,77.22,77.22,77.22,77.22,11.06100000,13/01/2026 21:21:58
1768335719,77.22,77.22,77.22,77.22,0.00000000,13/01/2026 21:21:59
1768335720,77.22,77.22,77.22,77.22,0.00000000,13/01/2026 21:22:00
1768335721,77.22,77.22,77.22,77.22,0.00000000,13/01/2026 21:22:01
1768335722,77.21,77.21,77.21,77.21,8.00000000,13/01/2026 21:22:02
1768335723,77.21,77.21,77.20,77.20,22.23100000,13/01/2026 21:22:03
1768335724,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:22:04
1768335725,77.19,77.19,77.19,77.19,1.07200000,13/01/2026 21:22:05
1768335726,77.20,77.20,77.20,77.20,0.12900000,13/01/2026 21:22:06
1768335727,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:22:07
1768335728,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:22:08
1768335729,77.20,77.20,77.20,77.20,0.20100000,13/01/2026 21:22:09
1768335730,77.19,77.19,77.19,77.19,0.14300000,13/01/2026 21:22:10
1768335731,77.19,77.19,77.19,77.19,0.00000000,13/01/2026 21:22:11
1768335732,77.19,77.19,77.19,77.19,0.15400000,13/01/2026 21:22:12
1768335733,77.19,77.19,77.19,77.19,0.00000000,13/01/2026 21:22:13
1768335734,77.20,77.20,77.20,77.20,0.64800000,13/01/2026 21:22:14
1768335735,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:22:15
1768335736,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:22:16
1768335737,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:22:17
1768335738,77.19,77.19,77.19,77.19,0.15700000,13/01/2026 21:22:18
1768335739,77.20,77.21,77.20,77.21,1.23600000,13/01/2026 21:22:19
1768335740,77.21,77.21,77.21,77.21,0.00000000,13/01/2026 21:22:20
1768335741,77.20,77.20,77.20,77.20,2.73500000,13/01/2026 21:22:21
1768335742,77.19,77.19,77.19,77.19,1.23500000,13/01/2026 21:22:22
1768335743,77.19,77.19,77.18,77.18,14.05900000,13/01/2026 21:22:23
1768335744,77.18,77.18,77.17,77.17,2.25600000,13/01/2026 21:22:24
1768335745,77.17,77.17,77.17,77.17,0.00000000,13/01/2026 21:22:25
1768335746,77.18,77.18,77.17,77.17,0.39800000,13/01/2026 21:22:26
1768335747,77.17,77.17,77.17,77.17,0.00000000,13/01/2026 21:22:27
1768335748,77.18,77.18,77.18,77.18,0.41100000,13/01/2026 21:22:28
1768335749,77.19,77.21,77.19,77.21,3.70800000,13/01/2026 21:22:29
1768335750,77.21,77.21,77.21,77.21,1.00000000,13/01/2026 21:22:30
1768335751,77.21,77.21,77.21,77.21,0.34300000,13/01/2026 21:22:31
1768335752,77.22,77.22,77.22,77.22,0.67700000,13/01/2026 21:22:32
1768335753,77.23,77.24,77.23,77.24,1.23600000,13/01/2026 21:22:33
1768335754,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:22:34
1768335755,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:22:35
1768335756,77.24,77.24,77.24,77.24,2.81200000,13/01/2026 21:22:36
1768335757,77.24,77.24,77.24,77.24,2.09600000,13/01/2026 21:22:37
1768335758,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:22:38
1768335759,77.24,77.24,77.24,77.24,0.13000000,13/01/2026 21:22:39
1768335760,77.23,77.24,77.23,77.24,12.08400000,13/01/2026 21:22:40
1768335761,77.24,77.24,77.24,77.24,1.27400000,13/01/2026 21:22:41
1768335762,77.24,77.24,77.24,77.24,2.58900000,13/01/2026 21:22:42
1768335763,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:22:43
1768335764,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:22:44
1768335765,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:22:45
1768335766,77.24,77.24,77.24,77.24,0.47600000,13/01/2026 21:22:46
1768335767,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:22:47
1768335768,77.25,77.25,77.25,77.25,4.94400000,13/01/2026 21:22:48
1768335769,77.25,77.26,77.23,77.23,51.90600000,13/01/2026 21:22:49
1768335770,77.22,77.23,77.22,77.23,10.97200000,13/01/2026 21:22:50
1768335771,77.23,77.23,77.23,77.23,0.00000000,13/01/2026 21:22:51
1768335772,77.23,77.23,77.23,77.23,19.68900000,13/01/2026 21:22:52
1768335773,77.24,77.24,77.24,77.24,1.76600000,13/01/2026 21:22:53
1768335774,77.23,77.23,77.23,77.23,0.22000000,13/01/2026 21:22:54
1768335775,77.23,77.23,77.23,77.23,4.00600000,13/01/2026 21:22:55
1768335776,77.23,77.23,77.23,77.23,0.00000000,13/01/2026 21:22:56
1768335777,77.23,77.23,77.23,77.23,0.00000000,13/01/2026 21:22:57
1768335778,77.23,77.23,77.23,77.23,0.00000000,13/01/2026 21:22:58
1768335779,77.23,77.23,77.23,77.23,0.00000000,13/01/2026 21:22:59
1768335780,77.23,77.23,77.23,77.23,0.00000000,13/01/2026 21:23:00
1768335781,77.23,77.23,77.21,77.21,31.37500000,13/01/2026 21:23:01
1768335782,77.20,77.20,77.19,77.19,1.85100000,13/01/2026 21:23:02
1768335783,77.19,77.19,77.19,77.19,0.00000000,13/01/2026 21:23:03
1768335784,77.20,77.20,77.20,77.20,6.15800000,13/01/2026 21:23:04
1768335785,77.20,77.20,77.20,77.20,0.41700000,13/01/2026 21:23:05
1768335786,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:23:06
1768335787,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:23:07
1768335788,77.20,77.20,77.20,77.20,25.95600000,13/01/2026 21:23:08
1768335789,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:23:09
1768335790,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:23:10
1768335791,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:23:11
1768335792,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:23:12
1768335793,77.20,77.21,77.20,77.21,81.19800000,13/01/2026 21:23:13
1768335794,77.22,77.22,77.18,77.18,29.41000000,13/01/2026 21:23:14
1768335795,77.19,77.19,77.19,77.19,0.40800000,13/01/2026 21:23:15
1768335796,77.19,77.19,77.19,77.19,0.00000000,13/01/2026 21:23:16
1768335797,77.18,77.18,77.17,77.17,11.65100000,13/01/2026 21:23:17
1768335798,77.17,77.18,77.17,77.18,1.57200000,13/01/2026 21:23:18
1768335799,77.18,77.18,77.18,77.18,0.00000000,13/01/2026 21:23:19
1768335800,77.18,77.18,77.18,77.18,1.42500000,13/01/2026 21:23:20
1768335801,77.17,77.17,77.17,77.17,1.02600000,13/01/2026 21:23:21
1768335802,77.17,77.18,77.17,77.17,12.11500000,13/01/2026 21:23:22
1768335803,77.17,77.18,77.17,77.18,1.03200000,13/01/2026 21:23:23
1768335804,77.18,77.19,77.18,77.19,2.88300000,13/01/2026 21:23:24
1768335805,77.19,77.19,77.19,77.19,0.00000000,13/01/2026 21:23:25
1768335806,77.19,77.20,77.19,77.20,1.23600000,13/01/2026 21:23:26
1768335807,77.20,77.20,77.20,77.20,0.80900000,13/01/2026 21:23:27
1768335808,77.20,77.20,77.20,77.20,0.00000000,13/01/2026 21:23:28
1768335809,77.20,77.24,77.20,77.24,28.40000000,13/01/2026 21:23:29
1768335810,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:23:30
1768335811,77.24,77.24,77.24,77.24,12.58600000,13/01/2026 21:23:31
1768335812,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:23:32
1768335813,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:23:33
1768335814,77.24,77.24,77.24,77.24,0.40300000,13/01/2026 21:23:34
1768335815,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:23:35
1768335816,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:23:36
1768335817,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:23:37
1768335818,77.23,77.23,77.21,77.21,35.92300000,13/01/2026 21:23:38
1768335819,77.21,77.21,77.21,77.21,0.00000000,13/01/2026 21:23:39
1768335820,77.21,77.21,77.21,77.21,0.00000000,13/01/2026 21:23:40
1768335821,77.22,77.22,77.21,77.22,15.45400000,13/01/2026 21:23:41
1768335822,77.22,77.22,77.22,77.22,0.00000000,13/01/2026 21:23:42
1768335823,77.22,77.22,77.22,77.22,0.00000000,13/01/2026 21:23:43
1768335824,77.22,77.22,77.22,77.22,1.01800000,13/01/2026 21:23:44
1768335825,77.22,77.25,77.22,77.22,2266.65600000,13/01/2026 21:23:45
1768335826,77.22,77.22,77.22,77.22,0.00000000,13/01/2026 21:23:46
1768335827,77.22,77.22,77.22,77.22,0.00000000,13/01/2026 21:23:47
1768335828,77.22,77.22,77.22,77.22,0.00000000,13/01/2026 21:23:48
1768335829,77.21,77.21,77.21,77.21,10.15400000,13/01/2026 21:23:49
1768335830,77.22,77.24,77.22,77.24,12.47300000,13/01/2026 21:23:50
1768335831,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:23:51
1768335832,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:23:52
1768335833,77.24,77.26,77.24,77.26,73.19500000,13/01/2026 21:23:53
1768335834,77.26,77.26,77.26,77.26,0.00000000,13/01/2026 21:23:54
1768335835,77.26,77.26,77.26,77.26,0.00000000,13/01/2026 21:23:55
1768335836,77.26,77.26,77.26,77.26,0.09100000,13/01/2026 21:23:56
1768335837,77.25,77.25,77.25,77.25,1.32200000,13/01/2026 21:23:57
1768335838,77.25,77.25,77.25,77.25,0.07100000,13/01/2026 21:23:58
1768335839,77.25,77.25,77.25,77.25,0.00000000,13/01/2026 21:23:59
1768335840,77.26,77.27,77.26,77.27,1.23600000,13/01/2026 21:24:00
1768335841,77.26,77.26,77.24,77.24,25.37200000,13/01/2026 21:24:01
1768335842,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:24:02
1768335843,77.24,77.24,77.24,77.24,0.00000000,13/01/2026 21:24:03
1768335844,77.25,77.25,77.25,77.25,0.12900000,13/01/2026 21:24:04
1768335845,77.25,77.26,77.25,77.26,1.14700000,13/01/2026 21:24:05
1768335846,77.26,77.26,77.26,77.26,0.00000000,13/01/2026 21:24:06
1768335847,77.26,77.26,77.26,77.26,0.00000000,13/01/2026 21:24:07
1768335848,77.26,77.26,77.26,77.26,0.00000000,13/01/2026 21:24:08
1768335849,77.26,77.27,77.25,77.27,1.57400000,13/01/2026 21:24:09
1768335850,77.27,77.27,77.27,77.27,0.58600000,13/01/2026 21:24:10
1768335851,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:24:11
1768335852,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:24:12
1768335853,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:24:13
1768335854,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:24:14
1768335855,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:24:15
1768335856,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:24:16
1768335857,77.27,77.27,77.27,77.27,0.06400000,13/01/2026 21:24:17
1768335858,77.27,77.33,77.27,77.33,690.51100000,13/01/2026 21:24:18
1768335859,77.33,77.33,77.33,77.33,2.54900000,13/01/2026 21:24:19
1768335860,77.34,77.35,77.34,77.35,2.67400000,13/01/2026 21:24:20
1768335861,77.34,77.36,77.34,77.36,4.93300000,13/01/2026 21:24:21
1768335862,77.36,77.36,77.36,77.36,4.21700000,13/01/2026 21:24:22
1768335863,77.37,77.39,77.37,77.39,4.98700000,13/01/2026 21:24:23
1768335864,77.40,77.40,77.40,77.40,2.20400000,13/01/2026 21:24:24
1768335865,77.39,77.41,77.39,77.41,35.97900000,13/01/2026 21:24:25
1768335866,77.41,77.41,77.40,77.40,5.32500000,13/01/2026 21:24:26
1768335867,77.41,77.41,77.41,77.41,0.83300000,13/01/2026 21:24:27
1768335868,77.41,77.41,77.41,77.41,0.00000000,13/01/2026 21:24:28
1768335869,77.41,77.41,77.41,77.41,0.00000000,13/01/2026 21:24:29
1768335870,77.40,77.40,77.40,77.40,17.18500000,13/01/2026 21:24:30
1768335871,77.40,77.40,77.40,77.40,0.25900000,13/01/2026 21:24:31
1768335872,77.41,77.41,77.41,77.41,0.59600000,13/01/2026 21:24:32
1768335873,77.40,77.40,77.38,77.38,12.76700000,13/01/2026 21:24:33
1768335874,77.38,77.38,77.37,77.37,3.82600000,13/01/2026 21:24:34
1768335875,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:24:35
1768335876,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:24:36
